id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1953319,2,4/14/2016 13:38,4/14/2016 13:48,1,-73.99925995,40.726718902587891,-73.99286652,40.737400054931641,N,577
id1253994,2,3/1/2016 22:38,3/1/2016 22:47,1,-73.99984741,40.728370666503906,-73.99152374,40.74963379,N,539
id2504118,2,6/20/2016 12:49,6/20/2016 13:03,1,-73.99107361,40.745491027832031,-73.97962189,40.756706237792969,N,833
id1614534,2,2/26/2016 5:55,2/26/2016 5:57,1,-73.97962189,40.732738494873047,-73.98552704,40.735321044921875,N,98
id2174584,2,2/12/2016 8:19,2/12/2016 8:54,1,-73.91264343,40.742713928222656,-73.99795532,40.741222381591797,N,2073
id1452765,1,1/11/2016 22:50,1/11/2016 23:12,1,-73.99175262,40.750255584716797,-73.94498444,40.803348541259766,N,1313
id1219060,2,2/15/2016 12:40,2/15/2016 12:45,1,-73.98230743,40.768398284912109,-73.97496033,40.761798858642578,N,277
id2430026,2,3/26/2016 9:09,3/26/2016 9:13,1,-73.95555115,40.779220581054687,-73.95433044,40.773941040039063,N,211
id3831549,1,6/4/2016 5:52,6/4/2016 5:58,1,-73.95777893,40.769546508789063,-73.98121643,40.773685455322266,N,332
id2627463,2,6/16/2016 13:48,6/16/2016 14:03,1,-74.00409698,40.747909545898438,-73.98587036,40.752540588378906,N,915
id0886171,2,1/25/2016 19:17,1/25/2016 19:22,1,-73.98130035,40.733261108398437,-73.98652649,40.737079620361328,N,285
id0639926,1,1/8/2016 13:20,1/8/2016 13:29,1,-73.98147583,40.780849456787109,-73.97421265,40.787345886230469,N,532
id3714892,2,5/14/2016 11:19,5/14/2016 11:51,5,-73.94967651,40.780570983886719,-73.9903183,40.756309509277344,N,1920
id2596638,2,6/2/2016 22:22,6/2/2016 22:35,1,-73.98737335,40.759811401367188,-73.98059082,40.785747528076172,N,774
id3119740,2,4/19/2016 8:28,4/19/2016 8:46,1,-74.00068665,40.747554779052734,-74.00275421,40.718448638916016,N,1066
id3799218,1,6/19/2016 18:54,6/19/2016 19:03,2,-73.9894104,40.733440399169922,-74.00112915,40.729293823242187,N,531
id1218359,2,1/10/2016 15:05,1/10/2016 15:11,1,-73.98516846,40.741958618164063,-73.99222565,40.749420166015625,N,356
id0662107,2,3/26/2016 14:38,3/26/2016 14:40,2,-73.99494171,40.740108489990234,-74.00139618,40.744865417480469,N,155
id3076828,1,6/30/2016 15:35,6/30/2016 15:43,1,-73.96120453,40.780513763427734,-73.94753265,40.801200866699219,Y,460
id0386255,2,1/20/2016 21:13,1/20/2016 21:23,1,-73.98338318,40.756031036376953,-73.96446991,40.75799560546875,N,592
id1786951,2,5/3/2016 20:41,5/3/2016 20:50,2,-73.98934174,40.757961273193359,-73.97942352,40.78179931640625,N,559
id3677122,1,5/2/2016 0:25,5/2/2016 0:30,2,-73.98859406,40.745227813720703,-73.97851563,40.755229949951172,N,268
id0731811,1,2/29/2016 19:56,2/29/2016 20:02,1,-73.99715424,40.722160339355469,-73.9913559,40.732292175292969,N,374
id2342492,2,4/17/2016 2:50,4/17/2016 2:57,2,-74.00682068,40.743850708007813,-73.98570251,40.735519409179688,N,445
id2800130,2,3/31/2016 20:50,3/31/2016 20:58,5,-73.98043823,40.754100799560547,-73.98358917,40.742378234863281,N,467
id1721972,1,1/31/2016 4:15,1/31/2016 4:23,3,-74.001091,40.731582641601563,-73.99523926,40.718452453613281,N,476
id0276213,1,5/26/2016 22:10,5/26/2016 22:34,1,-73.97348022,40.789848327636719,-73.98548126,40.738826751708984,N,1440
id1530460,1,4/3/2016 22:02,4/3/2016 22:11,1,-74.00215912,40.727924346923828,-73.97975159,40.722919464111328,N,542
id2908750,2,2/13/2016 12:18,2/13/2016 12:23,1,-73.96659851,40.757453918457031,-73.97444916,40.759410858154297,N,253
id3356612,2,3/11/2016 22:13,3/11/2016 22:17,6,-73.99808502,40.716983795166016,-74.00520325,40.724384307861328,N,248
id2325285,1,4/6/2016 1:18,4/6/2016 1:36,1,-73.97605896,40.751533508300781,-73.97393036,40.689632415771484,N,1124
id1337272,2,3/26/2016 11:21,3/26/2016 11:24,2,-73.9634552,40.757915496826172,-73.95767975,40.765357971191406,N,144
id2011510,1,4/3/2016 21:07,4/3/2016 21:15,1,-73.9380722,40.847465515136719,-73.94094849,40.824367523193359,N,456
id2917897,1,5/19/2016 7:38,5/19/2016 7:47,1,-73.99012756,40.729568481445313,-73.98607635,40.743671417236328,N,518
id3140226,2,1/12/2016 12:49,1/12/2016 12:52,1,-73.94241333,40.806270599365234,-73.93958282,40.802738189697266,N,155
id0055995,1,4/30/2016 13:40,4/30/2016 13:53,1,-73.97154999,40.750587463378906,-73.98709869,40.720962524414063,N,786
id3716681,2,5/31/2016 22:00,5/31/2016 22:28,2,-73.78675079,40.645099639892578,-73.97353363,40.747879028320313,N,1720
id1246723,2,2/9/2016 6:33,2/9/2016 6:39,2,-73.99127197,40.749900817871094,-73.9786911,40.763339996337891,N,313
id3258332,2,4/29/2016 10:25,4/29/2016 11:00,1,-73.9850235,40.741649627685547,-73.96874237,40.764598846435547,N,2095
id3697158,1,6/18/2016 18:48,6/18/2016 18:58,2,-73.98031616,40.77484130859375,-73.98417664,40.761878967285156,N,584
id0127284,2,4/5/2016 12:30,4/5/2016 13:35,1,-73.94385529,40.838401794433594,-73.95339203,40.767230987548828,N,3936
id3883304,1,2/29/2016 1:16,2/29/2016 1:29,2,-73.98432922,40.759433746337891,-73.95843506,40.801570892333984,N,812
id0335465,1,3/12/2016 10:25,3/12/2016 10:31,1,-73.99354553,40.741985321044922,-73.99755859,40.735855102539063,N,368
id2491536,1,3/18/2016 0:07,3/18/2016 0:17,2,-74.0059433,40.742233276367188,-73.97891998,40.742771148681641,N,595
id0323390,2,1/7/2016 14:38,1/7/2016 14:54,1,-73.99790955,40.741081237792969,-74.01657867,40.710521697998047,N,996
id0216206,2,2/17/2016 14:07,2/17/2016 14:31,1,-73.98152161,40.772735595703125,-73.98454285,40.744487762451172,N,1430
id3409859,2,1/14/2016 16:34,1/14/2016 16:43,1,-73.97193909,40.756858825683594,-73.98709106,40.748538970947266,N,549
id2165056,2,4/16/2016 2:16,4/16/2016 2:30,1,-73.98755646,40.71990966796875,-73.94667053,40.776588439941406,N,806
id0554328,1,3/25/2016 17:10,3/25/2016 17:20,1,-73.99420929,40.751003265380859,-73.97991943,40.749603271484375,N,559
id3595029,2,5/1/2016 7:11,5/1/2016 7:16,1,-73.94644165,40.792129516601563,-73.9668808,40.763961791992188,N,308
id0974117,2,5/22/2016 0:38,5/22/2016 0:40,1,-73.97744751,40.784320831298828,-73.97624207,40.791118621826172,N,120
id3965758,2,6/9/2016 20:12,6/9/2016 20:29,2,-74.00026703,40.724010467529297,-73.9957962,40.759201049804688,N,1022
id0849033,1,3/18/2016 19:23,3/18/2016 20:06,1,-73.99001312,40.757091522216797,-73.94403076,40.694469451904297,N,2585
id2117190,2,3/28/2016 18:41,3/28/2016 19:02,1,-74.00550079,40.750923156738281,-73.98942566,40.757511138916016,N,1259
id2807883,2,2/25/2016 21:13,2/25/2016 21:16,1,-73.96128082,40.76068115234375,-73.95430756,40.770191192626953,N,164
id3495168,2,6/14/2016 16:45,6/14/2016 16:52,1,-73.9861908,40.743240356445313,-73.99349213,40.751930236816406,N,405
id1598334,1,2/29/2016 16:59,2/29/2016 17:05,1,-73.97568512,40.748805999755859,-73.98084259,40.753688812255859,N,369
id0563762,2,6/19/2016 21:41,6/19/2016 21:46,5,-73.98253632,40.739738464355469,-73.97418213,40.753849029541016,N,280
id3378927,2,6/3/2016 13:38,6/3/2016 13:50,1,-73.99112701,40.756000518798828,-73.98738098,40.748058319091797,N,683
id1520352,2,3/7/2016 14:54,3/7/2016 15:08,2,-73.96875763,40.75708008,-73.94635773,40.773929595947266,N,833
id2156701,1,2/5/2016 5:52,2/5/2016 6:03,1,-73.94922638,40.780746459960937,-73.97612,40.751197814941406,N,665
id1741698,1,3/4/2016 15:04,3/4/2016 15:12,1,-73.95533752,40.779689788818359,-73.95414734,40.766433715820312,N,468
id2545664,2,3/9/2016 17:09,3/9/2016 17:12,1,-73.95420837,40.774711608886719,-73.96009827,40.766510009765625,N,194
id3357442,1,4/7/2016 0:10,4/7/2016 0:14,1,-73.92586517,40.758922576904297,-73.91562653,40.765743255615234,N,218
id3672198,2,3/20/2016 4:44,3/20/2016 4:57,1,-73.98474884,40.72174072265625,-73.95517731,40.777217864990234,N,743
id3071012,2,3/20/2016 1:16,3/20/2016 1:18,1,-73.97521973,40.752571105957031,-73.9717865,40.750751495361328,N,96
id2316637,1,2/24/2016 15:57,2/24/2016 16:17,1,-73.97686768,40.747478485107422,-73.95661926,40.770648956298828,N,1201
id1902193,2,1/30/2016 17:17,1/30/2016 17:55,1,-73.9920578,40.74932861328125,-73.96018219,40.78192138671875,N,2338
id2840647,1,5/13/2016 22:55,5/13/2016 23:15,1,-73.88531494,40.773097991943359,-73.99129486,40.692276000976563,N,1177
id0442633,1,6/11/2016 23:20,6/11/2016 23:36,1,-73.99285126,40.763015747070313,-73.94494629,40.778812408447266,N,999
id0926920,2,4/12/2016 10:28,4/12/2016 10:35,1,-73.99198151,40.73114013671875,-74.00640869,40.725013732910156,N,425
id2362163,2,2/19/2016 9:13,2/19/2016 9:53,1,-73.8635025,40.76971435546875,-73.98426819,40.757846832275391,N,2396
id1812795,1,6/30/2016 16:29,6/30/2016 16:58,1,-73.78959656,40.646842956542969,-73.95199585,40.587371826171875,N,1728
id1055881,1,1/9/2016 2:54,1/9/2016 3:00,4,-73.99449158,40.754241943359375,-73.97800446,40.754848480224609,N,362
id1977934,1,5/2/2016 22:35,5/2/2016 23:07,1,-74.00223541,40.73345947265625,-73.96258545,40.647232055664062,N,1946
id1433571,1,1/9/2016 9:59,1/9/2016 10:12,1,-73.94985962,40.780376434326172,-73.97917938,40.760349273681641,N,822
id3980706,2,6/17/2016 15:29,6/17/2016 15:47,1,-73.98068237,40.75885009765625,-73.98763275,40.744041442871094,N,1075
id2059521,2,3/3/2016 10:35,3/3/2016 10:55,1,-73.98387146,40.738124847412109,-73.97409058,40.751861572265625,N,1153
id0669850,2,1/1/2016 7:00,1/1/2016 7:05,1,-73.97622681,40.751529693603516,-73.99887085,40.760326385498047,N,302
id0058960,1,1/15/2016 5:02,1/15/2016 5:08,1,-73.98987579,40.725612640380859,-73.99893951,40.734012603759766,N,363
id2043603,2,1/29/2016 21:26,1/29/2016 21:32,1,-73.99765778,40.745021820068359,-73.98690796,40.740669250488281,N,408
id3894521,2,1/27/2016 1:47,1/27/2016 1:54,1,-74.00105286,40.731815338134766,-73.99658966,40.719078063964844,N,450
id1571084,1,5/16/2016 13:43,5/16/2016 14:31,1,-73.93896484,40.802314758300781,-73.9878006,40.749553680419922,N,2908
id3804129,2,4/9/2016 13:40,4/9/2016 13:56,1,-73.97280121,40.751571655273438,-73.99996948,40.728790283203125,N,955
id1297004,1,4/9/2016 11:52,4/9/2016 11:57,2,-73.98249054,40.751396179199219,-73.99145508,40.739009857177734,N,305
id1588124,1,1/6/2016 0:10,1/6/2016 0:29,2,-73.99172211,40.726490020751953,-73.94649506,40.682926177978516,Y,1138
id0823698,2,2/17/2016 15:25,2/17/2016 15:33,1,-73.99600983,40.753959655761719,-74.00305176,40.733100891113281,N,448
id3784312,2,1/31/2016 12:04,1/31/2016 12:16,2,-73.97267914,40.755470275878906,-74.00055695,40.757671356201172,N,726
id1440173,2,4/2/2016 11:02,4/2/2016 11:19,1,-73.97904968,40.729930877685547,-73.98374176,40.759361267089844,N,1005
id1087057,2,3/1/2016 17:32,3/1/2016 17:42,1,-74.00285339,40.760494232177734,-73.9930191,40.754520416259766,N,618
id2012555,1,3/7/2016 9:17,3/7/2016 9:32,1,-73.96305084,40.674419403076172,-73.98979187,40.68646240234375,N,876
id2988231,2,1/10/2016 3:42,1/10/2016 3:57,2,-73.98739624,40.720211029052734,-73.95352173,40.777729034423828,N,894
id0845759,1,3/6/2016 13:17,3/6/2016 13:20,1,-73.95104218,40.786067962646484,-73.95711517,40.777950286865234,N,174
id2679062,2,1/11/2016 21:21,1/11/2016 21:27,1,-74.01050568,40.718479156494141,-74.01171112,40.709575653076172,N,378
id3024002,1,6/8/2016 13:34,6/8/2016 13:48,1,-73.97976685,40.758415222167969,-73.96974945,40.753543853759766,N,831
id0023904,1,3/29/2016 21:36,3/29/2016 21:53,1,-73.9865799,40.742923736572266,-73.96778107,40.759750366210938,N,993
id1822885,1,3/23/2016 6:45,3/23/2016 6:49,1,-73.94984436,40.784767150878906,-73.93545532,40.804222106933594,N,286
id3116620,2,5/31/2016 23:48,5/31/2016 23:52,1,-73.97879791,40.745750427246094,-73.98005676,40.749099731445313,N,251
id1708481,2,4/2/2016 0:13,4/2/2016 0:28,2,-73.99900818,40.720279693603516,-73.94297791,40.708808898925781,N,927
id2981272,2,2/19/2016 23:15,2/19/2016 23:27,5,-73.99555206,40.759220123291016,-74.00093079,40.736793518066406,N,738
id0251574,1,5/2/2016 22:24,5/2/2016 22:36,2,-73.98373413,40.761436462402344,-73.95238495,40.783882141113281,N,729
id0397562,2,2/11/2016 9:46,2/11/2016 9:53,1,-73.96800995,40.768741607666016,-73.98531342,40.775192260742188,N,412
id0679153,2,2/23/2016 17:13,2/23/2016 17:27,1,-73.98950958,40.739616394042969,-73.98159027,40.758975982666016,N,880
id3119548,1,5/21/2016 9:19,5/21/2016 9:29,1,-73.9756546,40.78979492,-73.98577881,40.762786865234375,N,639
id1977330,2,4/7/2016 12:54,4/7/2016 13:07,3,-73.98259735,40.76403809,-73.9729538,40.780269622802734,N,771
id0117181,1,1/16/2016 1:07,1/16/2016 1:12,1,-73.98793793,40.738449096679688,-73.97831726,40.751155853271484,N,310
id3626242,2,4/28/2016 10:00,4/28/2016 10:08,5,-73.97446442,40.742267608642578,-73.97996521,40.73248291015625,N,479
id2538368,2,3/28/2016 13:20,3/28/2016 13:43,1,-73.9566803,40.762989044189453,-73.9405899,40.84143066,N,1392
id3649052,1,2/28/2016 7:29,2/28/2016 7:36,1,-73.97164154,40.746383666992188,-73.97042847,40.76525879,N,418
id3584048,2,3/13/2016 8:06,3/13/2016 8:14,2,-73.96074677,40.775215148925781,-73.9814682,40.780872344970703,N,448
id2641794,1,4/27/2016 20:50,4/27/2016 20:54,1,-73.95539856,40.772602081298828,-73.95005035,40.786407470703125,N,276
id2738877,1,2/5/2016 2:06,2/5/2016 2:12,1,-73.98455811,40.757133483886719,-73.98197937,40.772998809814453,N,337
id3861140,1,5/28/2016 12:09,5/28/2016 12:17,1,-73.98629761,40.751880645751953,-73.97311401,40.758441925048828,N,518
id0684162,2,1/3/2016 12:52,1/3/2016 13:07,2,-73.99445343,40.750751495361328,-73.98919678,40.756973266601563,N,894
id3523753,1,4/16/2016 11:46,4/16/2016 11:55,2,-73.97637177,40.788345336914063,-73.95763397,40.800384521484375,N,532
id3012466,1,3/5/2016 0:58,3/5/2016 1:08,1,-73.97599792,40.786483764648438,-73.9391861,40.826358795166016,N,645
id3721041,1,4/6/2016 19:21,4/6/2016 19:36,1,-73.98100281,40.782520294189453,-73.9887085,40.763355255126953,N,874
id1601398,2,3/11/2016 7:55,3/11/2016 8:03,1,-74.00603485,40.71728516,-74.00754547,40.740898132324219,N,502
id0351756,2,4/20/2016 18:54,4/20/2016 19:06,1,-73.99584961,40.753997802734375,-74.01142883,40.724407196044922,N,737
id1215963,1,6/6/2016 16:55,6/6/2016 17:20,1,-73.9590683,40.783260345458984,-73.98401642,40.748439788818359,N,1493
id2309175,1,3/19/2016 10:39,3/19/2016 10:49,3,-73.98265076,40.762901306152344,-74.00460815,40.741920471191406,N,612
id1588621,1,4/24/2016 20:48,4/24/2016 20:51,1,-73.98842621,40.764202117919922,-73.99781036,40.761520385742187,N,183
id0926013,2,2/1/2016 19:20,2/1/2016 19:27,1,-73.95284271,40.776718139648438,-73.95142365,40.785968780517578,N,373
id1651030,2,6/24/2016 12:35,6/24/2016 12:47,1,-74.00341797,40.707820892333984,-73.97262573,40.742473602294922,N,721
id3040463,1,5/1/2016 18:06,5/1/2016 18:11,1,-73.98474884,40.719043731689453,-73.97652435,40.719066619873047,N,336
id1085894,2,1/20/2016 19:58,1/20/2016 20:01,1,-73.97309875,40.750530242919922,-73.98058319,40.741069793701172,N,210
id3222100,1,1/17/2016 11:07,1/17/2016 11:09,1,-73.98983002,40.74114990234375,-73.99959564,40.742527008056641,N,148
id3021076,1,5/22/2016 1:32,5/22/2016 1:46,1,-73.99200439,40.754081726074219,-73.94697571,40.777675628662109,N,846
id0447160,2,5/8/2016 15:11,5/8/2016 15:19,1,-73.97412872,40.743049621582031,-73.98908234,40.742279052734375,N,476
id2949106,2,3/14/2016 7:15,3/14/2016 8:00,4,-73.98989868,40.771900177001953,-73.77635956,40.646011352539063,N,2731
id3032018,2,5/2/2016 7:27,5/2/2016 7:35,2,-73.75617218,40.716083526611328,-73.75617218,40.716083526611328,N,522
id0692772,2,3/29/2016 22:46,3/29/2016 23:07,2,-73.99150848,40.727317810058594,-73.98831177,40.765663146972656,N,1252
id1163308,1,2/3/2016 17:51,2/3/2016 17:56,1,-73.96611023,40.764995574951172,-73.95820618,40.77050781,N,293
id2038059,1,4/3/2016 9:36,4/3/2016 9:41,1,-73.99098969,40.75592041015625,-73.99485016,40.745029449462891,N,284
id2741335,1,2/11/2016 23:13,2/11/2016 23:24,1,-73.98294067,40.750312805175781,-73.98580933,40.726852416992188,N,656
id2870375,1,3/10/2016 16:32,3/10/2016 16:43,1,-73.9678421,40.755832672119141,-73.97917175,40.766983032226563,N,688
id0936707,2,3/11/2016 11:25,3/11/2016 11:36,1,-73.94573975,40.77825927734375,-73.95812225,40.760730743408203,N,648
id0198453,2,2/10/2016 18:38,2/10/2016 18:44,2,-74.00965881,40.737598419189453,-74.01123047,40.728878021240234,N,327
id3427296,2,1/10/2016 19:06,1/10/2016 19:17,1,-73.96108246,40.764945983886719,-73.97451782,40.730155944824219,N,648
id3267124,1,1/13/2016 10:24,1/13/2016 10:48,1,-73.95967865,40.771213531494141,-73.98748016,40.753101348876953,N,1396
id0218938,2,2/28/2016 23:39,2/28/2016 23:43,1,-73.96694183,40.792568206787109,-73.95123291,40.785919189453125,N,226
id0433922,1,6/18/2016 21:15,6/18/2016 21:24,2,-74.00066376,40.720653533935547,-74.00753784,40.743106842041016,N,568
id2804264,2,2/25/2016 22:08,2/25/2016 22:31,5,-73.88532257,40.77307129,-73.97616577,40.751380920410156,N,1362
id0350772,1,5/22/2016 22:28,5/22/2016 22:37,1,-73.98551941,40.738353729248047,-73.98009491,40.754772186279297,N,550
id3932541,1,2/1/2016 20:17,2/1/2016 20:41,1,-73.99424744,40.728145599365234,-73.96678162,40.793869018554687,N,1480
id1679939,2,1/7/2016 22:54,1/7/2016 22:56,5,-73.95375061,40.779350280761719,-73.94759369,40.790279388427734,N,161
id0956017,2,1/30/2016 15:48,1/30/2016 16:15,1,-74.01428223,40.704471588134766,-73.9826889,40.760250091552734,N,1598
id0072679,1,3/16/2016 12:13,3/16/2016 12:25,1,-73.95466614,40.784046173095703,-73.94644165,40.772632598876953,N,750
id3896415,1,3/17/2016 8:26,3/17/2016 8:33,3,-74.00872803,40.719112396240234,-74.00234222,40.729209899902344,N,422
id2046121,2,5/5/2016 13:00,5/5/2016 13:20,1,-73.96102142,40.764991760253906,-73.96755219,40.804630279541016,N,1221
id0468188,1,6/12/2016 14:18,6/12/2016 14:30,1,-73.99424744,40.75097656,-73.9720993,40.749637603759766,N,671
id0801705,2,2/20/2016 17:52,2/20/2016 17:55,1,-73.94790649,40.774776458740234,-73.95654297,40.778274536132812,N,187
id0469958,2,5/4/2016 12:14,5/4/2016 12:25,2,-73.97174072,40.759590148925781,-73.9808197,40.746879577636719,N,643
id0108418,1,3/7/2016 8:12,3/7/2016 8:31,1,-73.94535065,40.778423309326172,-73.98342133,40.743705749511719,N,1143
id0075360,1,4/4/2016 7:28,4/4/2016 7:45,1,-73.97974396,40.739490509033203,-74.01075745,40.714824676513672,N,1018
id1145971,2,4/13/2016 13:58,4/13/2016 14:03,1,-73.99673462,40.733245849609375,-74.00246429,40.738670349121094,N,351
id1846887,1,4/16/2016 0:43,4/16/2016 0:54,2,-73.94932556,40.785331726074219,-73.91558075,40.819290161132813,N,661
id3125053,1,3/29/2016 14:07,3/29/2016 14:20,1,-73.95925903,40.763332366943359,-73.98535919,40.767990112304688,N,781
id3728693,1,6/15/2016 12:33,6/15/2016 12:39,1,-73.97203064,40.763004302978516,-73.96339417,40.774459838867188,N,365
id2352952,1,6/4/2016 15:27,6/4/2016 15:43,1,-73.98844147,40.718795776367187,-74.00728607,40.753032684326172,N,976
id2364815,2,6/18/2016 3:22,6/18/2016 3:39,2,-73.89250183,40.746818542480469,-73.98018646,40.738681793212891,N,1052
id0656424,1,5/21/2016 22:48,5/21/2016 22:52,1,-73.96670532,40.803878784179688,-73.95732117,40.804286956787109,N,243
id2112675,1,5/6/2016 21:19,5/6/2016 21:28,1,-74.00493622,40.740821838378906,-73.99159241,40.730129241943359,N,532
id0742529,2,6/25/2016 2:10,6/25/2016 2:34,5,-73.91799164,40.742893218994141,-73.84860992,40.694515228271484,N,1445
id1057152,1,1/19/2016 20:48,1/19/2016 21:02,2,-73.97537994,40.749748229980469,-73.98692322,40.768650054931641,N,864
id3951600,1,1/31/2016 0:32,1/31/2016 0:50,1,-73.99069977,40.693302154541016,-73.96175385,40.653953552246094,N,1105
id0422348,2,2/4/2016 15:19,2/4/2016 16:16,6,-73.97436523,40.76348876953125,-73.78182983,40.648597717285156,N,3413
id0362806,2,2/29/2016 11:32,2/29/2016 11:48,1,-73.94586182,40.777843475341797,-73.98190308,40.774612426757813,N,962
id2557807,1,2/3/2016 18:33,2/3/2016 18:51,1,-73.99221039,40.725250244140625,-73.98992157,40.756511688232422,N,1101
id1257048,1,5/6/2016 12:35,5/6/2016 12:54,1,-73.95649719,40.766830444335938,-73.97893524,40.772346496582031,N,1144
id2089072,1,6/29/2016 20:25,6/29/2016 20:30,1,-74.01037598,40.7199707,-74.00406647,40.729778289794922,N,299
id1181160,2,4/12/2016 12:05,4/12/2016 12:11,1,-74.00345612,40.732601165771484,-74.00372314,40.717586517333984,N,367
id3367506,2,2/9/2016 16:28,2/9/2016 16:39,1,-73.95359039,40.779342651367188,-73.97174835,40.795162200927734,N,641
id0580115,2,3/21/2016 4:48,3/21/2016 4:54,2,-73.97955322,40.735435485839844,-73.98977661,40.747211456298828,N,347
id0198238,2,4/9/2016 13:42,4/9/2016 13:51,5,-73.99754333,40.72412109,-74.01123047,40.713382720947266,N,485
id3705658,1,5/9/2016 14:00,5/9/2016 14:15,1,-73.99027252,40.740097045898438,-73.98003387,40.760242462158203,N,940
id3426463,1,1/10/2016 9:40,1/10/2016 9:51,1,-73.9800415,40.770652770996094,-73.9743042,40.746799468994141,N,625
id2395360,1,2/6/2016 11:03,2/6/2016 11:11,1,-73.97198486,40.782054901123047,-73.95728302,40.804283142089844,N,486
id2608126,2,1/27/2016 21:05,1/27/2016 21:19,1,-73.96785736,40.800590515136719,-73.9401474,40.825469970703125,N,823
id0557182,1,2/3/2016 14:23,2/3/2016 14:34,2,-73.98252106,40.771621704101563,-73.97408295,40.764369964599609,N,622
id3778153,1,3/12/2016 23:10,3/12/2016 23:19,1,-74.00354767,40.725357055664063,-74.00422668,40.74749755859375,N,559
id2825952,1,3/10/2016 19:05,3/10/2016 19:19,1,-74.00876617,40.719001770019531,-73.99155426,40.702625274658203,N,836
id1424036,1,3/18/2016 23:14,3/18/2016 23:20,1,-73.97621918,40.748531341552734,-73.98612976,40.752132415771484,N,315
id2279988,2,5/30/2016 9:32,5/30/2016 9:35,1,-73.95372772,40.778728485107422,-73.96219635,40.774639129638672,N,195
id1092701,2,5/28/2016 0:20,5/28/2016 0:24,5,-73.92181396,40.767242431640625,-73.93141174,40.769096374511719,N,228
id0660308,1,6/7/2016 0:08,6/7/2016 0:18,1,-73.98262024,40.777309417724609,-73.95757294,40.809532165527344,N,562
id3558827,2,4/30/2016 20:39,4/30/2016 20:58,2,-73.97827911,40.748401641845703,-73.99162292,40.729721069335938,N,1121
id0044667,1,5/10/2016 2:31,5/10/2016 3:08,1,-73.98404694,40.743278503417969,-73.86531067,40.683391571044922,N,2199
id0300661,2,3/19/2016 2:06,3/19/2016 2:10,1,-73.98511505,40.732063293457031,-73.98856354,40.724136352539062,N,282
id3547303,2,6/20/2016 16:33,6/20/2016 16:44,5,-74.00440979,40.724632263183594,-73.9878006,40.750091552734375,N,676
id2694268,1,4/19/2016 8:50,4/19/2016 8:54,2,-73.96144867,40.774757385253906,-73.95571899,40.78253173828125,N,273
id3873175,2,4/10/2016 0:35,4/10/2016 0:44,1,-73.98448944,40.678985595703125,-73.95821381,40.670269012451172,N,537
id1510983,2,4/17/2016 0:47,4/17/2016 0:54,6,-73.94908905,40.781620025634766,-73.95773315,40.765129089355469,N,377
id3926439,2,3/5/2016 22:22,3/5/2016 22:28,6,-74.00132751,40.739189147949219,-74.00724792,40.741268157958984,N,393
id3471367,2,6/18/2016 8:49,6/18/2016 8:59,1,-73.92819214,40.807231903076172,-73.8941803,40.817188262939453,N,581
id1203241,2,1/15/2016 14:32,1/15/2016 14:34,6,-73.89311218,40.739971160888672,-73.88877106,40.743450164794922,N,135
id3918181,1,4/3/2016 3:37,4/3/2016 3:45,3,-73.92436981,40.679031372070312,-73.95068359,40.677684783935547,N,466
id1098741,2,1/8/2016 10:01,1/8/2016 10:22,6,-73.98365021,40.760478973388672,-74.00267792,40.719768524169922,N,1272
id1717853,2,4/5/2016 10:52,4/5/2016 11:16,1,-73.98789215,40.719058990478516,-73.99243164,40.743461608886719,N,1466
id2678508,2,1/4/2016 15:16,1/4/2016 15:32,1,-73.99326324,40.747119903564453,-73.97229004,40.785667419433594,N,1003
id3790839,2,4/20/2016 19:31,4/20/2016 19:38,5,-73.97480011,40.758350372314453,-73.96289063,40.775218963623047,N,469
id3596261,2,5/22/2016 22:26,5/22/2016 22:31,1,-73.95407104,40.764091491699219,-73.95596313,40.769271850585938,N,298
id3727989,2,6/16/2016 22:18,6/16/2016 22:36,1,-73.97145844,40.765571594238281,-73.98495483,40.7578125,N,1094
id0127373,2,6/28/2016 7:30,6/28/2016 7:36,6,-73.96881866,40.801418304443359,-73.96114349,40.810169219970703,N,328
id0164094,2,6/15/2016 15:23,6/15/2016 16:41,1,-73.77922821,40.647586822509766,-73.97790527,40.763084411621094,N,4681
id1829703,1,2/27/2016 20:57,2/27/2016 21:10,2,-73.98895264,40.735668182373047,-74.00827789,40.735603332519531,N,793
id0245438,2,2/24/2016 1:02,2/24/2016 1:27,1,-74.00384521,40.738090515136719,-73.95222473,40.665458679199219,N,1502
id1639550,1,5/26/2016 17:59,5/26/2016 18:12,1,-73.98918152,40.758068084716797,-73.96318817,40.772083282470703,N,751
id1003578,2,5/7/2016 13:14,5/7/2016 13:24,1,-73.98717499,40.722301483154297,-74.01737976,40.704914093017578,N,612
id2995891,2,1/21/2016 18:18,1/21/2016 18:46,1,-74.00630188,40.739711761474609,-73.98866272,40.702529907226563,N,1666
id2369607,1,5/18/2016 12:43,5/18/2016 13:02,1,-73.98285675,40.749305725097656,-73.97444153,40.76153564453125,N,1117
id0669707,1,1/12/2016 15:40,1/12/2016 15:58,1,-73.97940826,40.7767334,-73.95432281,40.772125244140625,N,1099
id1960930,2,6/25/2016 18:15,6/25/2016 18:29,1,-73.98815155,40.738014221191406,-73.96077728,40.765899658203125,N,878
